entity,code,year,working_hours,productivity per hour,population,continent,health,income,income_p_hour,health_share,food_share
Pakistan,PAK,2016,1997.1259,7.953004,213.524848,Asia,37.59899724,1369.89992152945,0.6859356846403374,0.027446528501163726,
Pakistan,PAK,2017,1966.9072,8.322207,216.379648,Asia,43.41279855,1463.09835545138,0.7438573387963499,0.02967182512935484,
Pakistan,PAK,2018,1966.9072,8.668698,219.731488,Asia,41.40914105,1508.95293702289,0.7671703764279727,0.027442301236842253,
Pakistan,PAK,2019,1966.9072,8.772413,223.29328,Asia,37.22461343,1336.6373201061,0.6795629809612269,0.027849449413132627,39.57528
Pakistan,PAK,2019,1966.9072,8.772413,223.29328,Asia,37.22461343,1336.6373201061,0.6795629809612269,0.027849449413132627,
Peru,PER,2000,2101.2346,5.830105,26.65444,South America,83.4623642,1696.04136336261,0.807164208776407,0.04921009947217657,
Peru,PER,2001,2100.585,5.7824183,27.014912,South America,89.19979858,1712.36569031145,0.8151851461909182,0.05209155911303975,
Peru,PER,2002,2098.308,6.0206456,27.33451,South America,97.49507904,1783.55051282831,0.8499946208222577,0.054663480702542434,
Peru,PER,2003,2100.9211,6.279441,27.623344,South America,97.19953156,1871.75823023694,0.8909226673181302,0.051929533413990016,
Peru,PER,2004,2099.5396,6.6183205,27.893914,South America,105.008255,2029.50630730701,0.9666434999878116,0.051740787708779004,
Peru,PER,2005,2100.5693,7.1518135,28.14726,South America,123.05088806,2254.7909780006,1.0734189907472225,0.05457307983780981,
Peru,PER,2006,2100.7646,7.8262706,28.38108,South America,135.87088013,2450.88056650108,1.1666612082577363,0.055437577002771556,
Peru,PER,2007,2116.9822,8.373975,28.60038,South America,158.16543579,2834.86430811367,1.3391063505936283,0.055792947597990646,
Peru,PER,2008,2123.133,8.944306,28.806184,South America,190.84877014,3422.26501350164,1.6118938443807527,0.055766800463160134,
Peru,PER,2009,2123.4043,8.764146,29.009326,South America,208.39193726,3474.0273518535,1.6360649509156122,0.05998569272887748,
Peru,PER,2010,2132.4568,9.678762,29.229576,South America,240.25761414,4146.10896110658,1.9442874346184083,0.05794773277638998,
Peru,PER,2011,2132.8752,10.373608,29.477722,South America,262.96740723,4732.80487660681,2.2189788116092353,0.05556269782635426,
Peru,PER,2012,2134.4731,10.701444,29.749592,South America,307.31854248,5373.17389303156,2.5173303392914903,0.05719497425507851,
Peru,PER,2013,2137.3582,10.763198,30.03881,South America,320.3164978,5668.55312519877,2.65213061862947,0.05650762914721169,
Peru,PER,2014,2134.6074,10.657607,30.353956,South America,331.78091431,5662.32284440461,2.652629633160932,0.05859448912169659,
Peru,PER,2015,2133.8416,10.481914,30.711864,South America,310.26644897,5349.62043921194,2.5070372792488156,0.05799784349106192,
Peru,PER,2016,2139.4219,10.576797,31.132776,South America,311.43518066,5217.96870248833,2.4389619936527387,0.05968513772638838,
Peru,PER,2017,2139.6018,10.748999,31.605488,South America,333.11575317,5556.12698194608,2.5968042193393557,0.05995466882819935,
Peru,PER,2018,2139.6018,10.917692,32.203946,South America,363.42483521,5704.08029115021,2.665954146771708,0.06371313457383268,
Peru,PER,2019,2139.6018,11.008161,32.824864,South America,366.56491089,5964.37276651487,2.7876087814633874,0.06145908802816041,26.604895
Peru,PER,2019,2139.6018,11.008161,32.824864,South America,366.56491089,5964.37276651487,2.7876087814633874,0.06145908802816041,
Philippines,PHL,2000,2160.4536,5.7828255,77.958224,Asia,32.78954315,1084.954421362,0.5021882540601659,0.030222046663340545,
Philippines,PHL,2001,2067.63,5.928682,79.626088,Asia,28.22548485,999.617126989787,0.4834603517020874,0.028236295765557022,
Philippines,PHL,2002,2061.2559,5.8759704,81.285576,Asia,27.35728264,1043.84607005556,0.5064126535941316,0.026208157912156412,
Philippines,PHL,2003,2077.3525,5.8353586,82.94284,Asia,32.28580856,1052.68009550402,0.5067411984745103,0.030670104524529507,
Philippines,PHL,2004,2084.008,5.8045473,84.607504,Asia,34.21176147,1095.70306575277,0.5257672071089795,0.03122357008875925,
Philippines,PHL,2005,2103.0906,5.94461,86.261248,Asia,46.60520935,1217.437905175,0.5788803892590266,0.038281385154753135,
Philippines,PHL,2006,2077.1858,6.157087,87.901832,Asia,54.85954285,1406.33848614712,0.6770402946848182,0.03900877590308727,
Philippines,PHL,2007,2092.1143,6.353869,89.561376,Asia,65.36550903,1660.30938251325,0.7936035724784491,0.03936947518242333,
Philippines,PHL,2008,2112.779,6.639924,91.252328,Asia,76.89060974,1936.14338097467,0.9163965473789119,0.03971328285681645,
Philippines,PHL,2009,2117.4182,6.683566,92.946952,Asia,78.84606934,1893.19786577099,0.8941067313821095,0.041647030543154856,
Philippines,PHL,2010,2124.38,7.1145678,94.636704,Asia,90.95713043,2178.18166436835,1.0253258194712576,0.04175828486572842,
Philippines,PHL,2011,2127.2083,7.5580993,96.337912,Asia,97.86031342,2395.08390961853,1.12592824577571,0.04085882462280264,
Philippines,PHL,2012,2131.9248,7.963308,98.03232,Asia,111.60260773,2678.38408851434,1.2563220281101568,0.041667887816606734,
Philippines,PHL,2013,2140.265,8.149555,99.700112,Asia,121.70754242,2881.9622265768,1.3465445758243957,0.04223079029198951,
Philippines,PHL,2014,2142.9832,8.372548,101.325208,Asia,108.72145081,2956.23525544864,1.3794953014324332,0.0367769955417504,
Philippines,PHL,2015,2149.714,8.691644,103.03136,Asia,115.94628143,3023.2607470722,1.406354867239177,0.038351399740259,
Philippines,PHL,2016,2159.475,8.84958,104.875272,Asia,120.15415955,3088.39186649083,1.430158657308295,0.03890508871418722,
Philippines,PHL,2017,2168.2964,9.45045,106.738496,Asia,121.87956238,3126.3519678095,1.44184714221243,0.03898459406840099,
Philippines,PHL,2018,2168.2964,9.835632,108.568832,Asia,126.31157684,3227.18618798874,1.4883510335527652,0.03913984799207399,
Philippines,PHL,2019,2168.2964,9.929681,110.3808,Asia,142.23664856,3404.17377277025,1.5699762139393163,0.041783016395267804,38.564606
Philippines,PHL,2019,2168.2964,9.929681,110.3808,Asia,142.23664856,3404.17377277025,1.5699762139393163,0.041783016395267804,
Poland,POL,2000,2081.6973,19.336899,38.504432,Europe,238.00448608,3847.90105765596,1.8484440834197942,0.061853068078883,
Poland,POL,2001,2083.691,19.847076,38.66286,Europe,282.82104492,4251.62677338975,2.0404305501102376,0.0665206660871861,
Poland,POL,2002,2078.475,20.997034,38.647476,Europe,315.83145142,4438.61376472094,2.135514627176627,0.07115542558135979,
Poland,POL,2003,2084.172,21.38104,38.621536,Europe,339.33520508,4815.26355398291,2.3103964327238393,0.07047074397398692,
Poland,POL,2004,2084.5327,21.902554,38.59604,Europe,392.00338745,5524.96424876965,2.6504569819267645,0.07095129846990321,
Poland,POL,2005,2079.0483,22.63348,38.575912,Europe,465.70019531,6747.05333644908,3.2452605052268773,0.06902275290965675,
Poland,POL,2006,2080.5796,22.724333,38.54718,Europe,524.09747314,7543.10852292025,3.6254842270491596,0.06948030398177278,
Poland,POL,2007,2077.6145,23.69253,38.521868,Europe,660.92468262,9386.70787095303,4.518021928973363,0.07041070114317902,
Poland,POL,2008,2069.6,24.393005,38.522884,Europe,892.59686279,11941.3174463888,5.769867339770391,0.07474860850131174,
Poland,POL,2009,2054.0,25.316256,38.555288,Europe,759.60577393,9791.8521223465,4.767211354599075,0.0775752906027312,
Poland,POL,2010,2048.8,28.597836,38.597356,Europe,809.19940186,10519.1517720358,5.134298990646134,0.0769262978038954,
Poland,POL,2011,2043.6,30.57005,38.620848,Europe,866.09466553,11566.2371599885,5.659736328042914,0.0748812819199413,
Poland,POL,2012,2038.4,31.27495,38.625872,Europe,815.1418457,11004.7251884868,5.398707411934262,0.07407198560058596,
Poland,POL,2013,2034.7546,31.29155,38.607352,Europe,878.08850098,11445.9393999337,5.625218588980559,0.07671615848194044,
Poland,POL,2014,2041.3219,31.03163,38.58188,Europe,911.29815674,11957.2090403552,5.857581325294752,0.07621328302151428,
Poland,POL,2015,2049.009,31.873243,38.553148,Europe,803.95965576,10613.0806248151,5.17961640227793,0.07575177125105526,
Poland,POL,2016,2051.4792,32.267654,38.532108,Europe,813.47277832,10405.6612617759,5.072272369018364,0.07817598111791381,
Poland,POL,2017,2029.3583,33.66429,38.532816,Europe,909.57818604,11609.6181305667,5.720832112578,0.07834695127871538,
Poland,POL,2018,2002.1515,35.659782,38.521464,Europe,978.73565674,13050.2422297837,6.518109258856636,0.07499750882066362,
Poland,POL,2019,2022.6322,37.07774,38.4936,Europe,1014.03820801,13241.2566021095,6.546546921437076,0.07658172018571491,17.177938
Poland,POL,2019,2022.6322,37.07774,38.4936,Europe,1014.03820801,13241.2566021095,6.546546921437076,0.07658172018571491,
Portugal,PRT,2000,1920.5614,26.207767,10.300632,Europe,995.34210205,9581.17096553655,4.988734526027937,0.10388522505550138,
Portugal,PRT,2001,1903.9318,25.943388,10.371815,Europe,1015.54968262,9719.10115384799,5.104752782556597,0.10449008262640863,
Portugal,PRT,2002,1896.9854,26.039156,10.430913,Europe,1139.4029541,10710.6175005189,5.646125426436545,0.10638069691544853,
Portugal,PRT,2003,1889.9554,26.247849,10.473345,Europe,1443.37792969,13119.0068207241,6.941437253346878,0.1100218903316595,
Portugal,PRT,2004,1896.0876,26.312006,10.501523,Europe,1723.74401855,14937.8430135769,7.878245189503322,0.11539443927636013,
Portugal,PRT,2005,1898.144,29.04467,10.523314,Europe,1814.35449219,15491.6244657049,8.161459017706191,0.11711841428938506,
Portugal,PRT,2006,1886.3387,30.45835,10.543946,Europe,1857.6451416,16057.5442472322,8.512545624617784,0.11568675215826965,
Portugal,PRT,2007,1903.4843,30.840103,10.565547,Europe,2112.52880859,18495.4244168945,9.716615165617336,0.11421899605938901,
Portugal,PRT,2008,1890.3618,30.853395,10.580963,Europe,2391.98120117,19952.0910300002,10.554641460698265,0.11988624137557256,
Portugal,PRT,2009,1890.7941,31.094946,10.591341,Europe,2346.54199219,18430.2580256818,9.747363832837113,0.12732008357778773,
Portugal,PRT,2010,1893.6356,32.866035,10.588401,Europe,2259.30371094,17942.0893964935,9.474943012527595,0.12592199609603694,
Portugal,PRT,2011,1870.6033,33.312737,10.56482,Europe,2255.96923828,18736.5080526805,10.016291563625757,0.12040499926331014,
Portugal,PRT,2012,1853.0902,34.97005,10.522085,Europe,1980.01867676,16374.4014412899,8.836267895264838,0.12092159117139756,
Portugal,PRT,2013,1863.2164,34.65448,10.464537,Europe,2030.63012695,17588.4909252875,9.439854074538792,0.1154522088094836,
Portugal,PRT,2014,1870.8342,34.053814,10.408379,Europe,2059.92651367,17781.0675219386,9.504352401692572,0.11584942867622688,
Portugal,PRT,2015,1878.6017,34.318027,10.365436,Europe,1790.53405762,15410.8780126811,8.203377018492585,0.11618637537372167,
Portugal,PRT,2016,1884.8296,34.488335,10.332751,Europe,1875.2421875,16058.3195670212,8.51977259218616,0.1167769877584928,
Portugal,PRT,2017,1873.6191,34.622093,10.307528,Europe,1998.06469727,17263.4570301576,9.213962982207857,0.11573954705477432,
Portugal,PRT,2018,1867.852,34.43423,10.289833,Europe,2216.30664063,18831.4453058211,10.08187228207647,0.11769179713173179,
Portugal,PRT,2019,1864.5884,35.147415,10.289921,Europe,2221.73095703,18587.7770796772,9.968836596686538,0.11952644727266028,17.469955
Portugal,PRT,2019,1864.5884,35.147415,10.289921,Europe,2221.73095703,18587.7770796772,9.968836596686538,0.11952644727266028,
Romania,ROU,2000,1852.999,9.405514,21.919882,Europe,69.89345551,1282.58843809436,0.6921689855711525,0.05449406328178512,
Romania,ROU,2001,1852.4805,10.246421,21.797588,Europe,78.8175354,1408.83099116662,0.7605105647085731,0.05594534468235472,
Romania,ROU,2002,1867.1761,11.634535,21.65353,Europe,96.57698822,1585.29815466604,0.8490351577797296,0.0609203940190954,
Romania,ROU,2003,1837.0599,12.937392,21.481322,Europe,143.54553223,2008.78009165931,1.0934755538778622,0.07145905757729172,
Romania,ROU,2004,1886.5806,14.169445,21.289292,Europe,190.7950592,2628.13790473036,1.3930695061373788,0.07259705012305094,
Romania,ROU,2005,1876.9961,14.945911,21.092264,Europe,254.52961731,3585.42861884956,1.9101950285616256,0.07099001106084486,
Romania,ROU,2006,1836.0746,17.121294,20.909406,Europe,291.00408936,4513.14597691315,2.45804063566543,0.06447921047726396,
Romania,ROU,2007,1839.9408,19.056839,20.744226,Europe,415.06790161,6573.7789876148,3.572820923159484,0.06313992338227381,
Romania,ROU,2008,1835.2521,22.216656,20.597516,Europe,521.31561279,8526.60926118627,4.646015259258535,0.06113985018207246,
Romania,ROU,2009,1815.4971,22.136011,20.466318,Europe,449.37692261,6961.11502344452,3.83427493409079,0.06455530774833224,
Romania,ROU,2010,1840.669,23.572714,20.335212,Europe,472.20751953,6749.99682896449,3.667143212041106,0.06995670242447223,
Romania,ROU,2011,1849.2693,23.93335,20.220286,Europe,426.59973145,7534.11619342209,4.074104400815009,0.056622398765558864,
Romania,ROU,2012,1811.5428,25.482965,20.137112,Europe,401.67105103,7016.99632321885,3.8734918784247605,0.057242591064340854,
Romania,ROU,2013,1806.4569,25.733467,20.06655,Europe,495.23623657,7498.97451279145,4.151205884176617,0.06604052803823321,
Romania,ROU,2014,1792.5336,26.374271,19.995836,Europe,503.34753418,8035.84558101548,4.4829539491005805,0.06263778081663841,
Romania,ROU,2015,1785.6711,28.203129,19.906078,Europe,442.24038696,7210.65443228613,4.038064138623361,0.061331518673234796,
Romania,ROU,2016,1809.0284,29.556286,19.79782,Europe,476.24505615,7538.86594615417,4.167356325723891,0.06317197567267377,
Romania,ROU,2017,1785.7968,32.271114,19.698852,Europe,555.11309814,8658.80708365904,4.8487079177535986,0.06410965076097068,
Romania,ROU,2018,1787.7664,33.27176,19.606778,Europe,687.15411377,10026.952125069,5.608647821700307,0.06853070655957394,
Romania,ROU,2019,1791.7355,34.723377,19.524212,Europe,738.5581665,10527.7675145004,5.875737526270144,0.07015335069688311,25.202482
Romania,ROU,2019,1791.7355,34.723377,19.524212,Europe,738.5581665,10527.7675145004,5.875737526270144,0.07015335069688311,
Russia,RUS,2000,1982.0,11.213559,146.844848,Europe,95.12621307,1277.56115722656,0.6445818149478103,0.07445922454037988,
Russia,RUS,2001,1980.0,11.383333,146.23552,Europe,117.78253937,1560.62524414063,0.788194567747793,0.0754713790592679,
Russia,RUS,2002,1982.0,11.556682,145.590144,Europe,140.39338684,1782.03063964844,0.8991072853927548,0.07878281311015892,
Russia,RUS,2003,1993.0,12.55836,144.94672,Europe,164.26623535,2211.23901367188,1.1095027665187556,0.07428696506092626,
Russia,RUS,2004,1993.0,13.977831,144.353648,Europe,208.8014679,3141.517578125,1.5762757542022077,0.0664651598176389,
Russia,RUS,2005,1989.0,15.850032,143.800048,Europe,271.64273071,4066.8193359375,2.044655271964555,0.06679488520907699,
Russia,RUS,2006,1998.0,18.233566,143.338672,Europe,352.71081543,5338.27197265625,2.6718077941222473,0.06607209547146696,
Russia,RUS,2007,1999.0,20.971571,143.11768,Europe,461.98422241,7240.73388671875,3.6221780323755626,0.06380350799210979,
Russia,RUS,2008,1997.0,24.01428,143.086544,Europe,609.85076904,9092.2705078125,4.552964700957687,0.06707353993878515,
Russia,RUS,2009,1974.0,22.15608,143.163648,Europe,516.44281006,6672.623046875,3.3802548363095237,0.07739727037358517,
Russia,RUS,2010,1976.0,24.944563,143.242592,Europe,567.02624512,8448.5009765625,4.275557174373735,0.06711560390334592,
Russia,RUS,2011,1979.0,28.113,143.364544,Europe,684.27233887,11289.2841796875,5.704539757295351,0.060612553283156116,
Russia,RUS,2012,1982.0,29.995682,143.62936,Europe,758.96588135,12127.9501953125,6.119046516302976,0.06257989760242776,
Russia,RUS,2013,1980.0,29.840853,143.956864,Europe,809.14294434,12500.1083984375,6.313186059816919,0.06473087420915022,
Russia,RUS,2014,1985.0,28.953226,144.285072,Europe,739.59075928,10995.6728515625,5.5393817892002515,0.06726198289674498,
Russia,RUS,2015,1978.0,25.837358,144.668384,Europe,499.1461792,7423.22216796875,3.752892905949823,0.06724117477634159,
Russia,RUS,2016,1974.0,25.788391,145.109152,Europe,465.43032837,6891.3251953125,3.4910461982332825,0.06753858150339315,
Russia,RUS,2017,1979.0,27.446236,145.452544,Europe,579.98126221,8397.439453125,4.243274104661445,0.06906644167516651,
Russia,RUS,2018,1970.0,29.06468,145.652288,Europe,609.35095215,8698.0576171875,4.415257673699238,0.07005598019331498,
Russia,RUS,2019,1965.0,29.547054,145.742288,Europe,653.99993896,8726.6552734375,4.441045940680661,0.07494279520249505,29.03056
Russia,RUS,2019,1965.0,29.547054,145.742288,Europe,653.99993896,8726.6552734375,4.441045940680661,0.07494279520249505,
Singapore,SGP,2000,2574.2783,30.42399,4.053602,Asia,792.42596436,20280.9491535277,7.878304825677823,0.03907242991249076,
Singapore,SGP,2001,2553.5078,29.471651,4.121341,Asia,689.14746094,18081.4719872586,7.081032604348653,0.038113460089179624,
Singapore,SGP,2002,2545.0193,31.106705,4.176799,Asia,744.0791626,18040.140873817,7.088410242632345,0.041245751228026026,
Singapore,SGP,2003,2550.024,30.018806,4.226417,Asia,833.35437012,19054.0592734292,7.472109781488018,0.04373631666414038,
Singapore,SGP,2004,2515.5842,33.862076,4.270407,Asia,848.58184814,21398.1336325433,8.506228347492126,0.03965681599676695,
Singapore,SGP,2005,2515.7249,44.355186,4.344645,Asia,892.4286499,23539.8837056538,9.357097711937342,0.03791134489273865,
Singapore,SGP,2006,2507.1008,46.44072,4.486581,Asia,972.19573975,27931.8420257409,11.14109254232654,0.03480600165410008,
Singapore,SGP,2007,2484.9014,46.967743,4.663262,Asia,1100.99316406,32959.45037083,13.263886595592888,0.03340447585359034,
Singapore,SGP,2008,2477.469,40.87993,4.838404,Asia,1278.4921875,32449.6034197398,13.097884744366045,0.039399316255503615,
Singapore,SGP,2009,2440.5144,39.941437,5.010707,Asia,1316.83496094,30670.1095636932,12.567067649219034,0.04293545017194359,
Singapore,SGP,2010,2476.2314,47.979073,5.163585,Asia,1487.37902832,40278.6649931937,16.2661151107258,0.03692721763671507,
Singapore,SGP,2011,2433.7263,50.826103,5.281351,Asia,1670.38220215,44678.0997784174,18.3578982478093,0.03738704668359485,
Singapore,SGP,2012,2441.2637,49.144577,5.381003,Asia,1824.97924805,45310.3994618189,18.5602233227893,0.040277271216463906,
Singapore,SGP,2013,2430.6667,46.140568,5.478063,Asia,2069.36743164,45715.8555378486,18.807949085676203,0.045265858142515804,
Singapore,SGP,2014,2390.9858,49.082344,5.570505,Asia,2188.33520508,47257.5679847837,19.764888601506417,0.04630655572001958,
Singapore,SGP,2015,2362.4236,48.794605,5.65002,Asia,2279.01708984,43257.8620227319,18.31079829321545,0.05268445973225358,
Singapore,SGP,2016,2351.1113,49.45969,5.711936,Asia,2450.90136719,44514.6459530865,18.93344902603569,0.055058314285437164,
Singapore,SGP,2017,2333.3447,54.29878,5.764489,Asia,2599.30004883,47208.5107978012,20.232120354014217,0.05505998822888236,
Singapore,SGP,2018,2306.0088,55.62514,5.814543,Asia,2641.50634766,48006.3350965099,20.817932306463835,0.05502412009476723,
Singapore,SGP,2019,2330.1658,54.55258,5.866408,Asia,2826.01000977,46216.4181019565,19.83396121510173,0.0611473178976275,8.36342
Singapore,SGP,2019,2330.1658,54.55258,5.866408,Asia,2826.01000977,46216.4181019565,19.83396121510173,0.0611473178976275,
Slovakia,SVK,2000,1815.6061,24.144154,5.3767,Europe,203.50627136,3834.72685414273,2.1120918541432143,0.05306930039623245,
Slovakia,SVK,2001,1800.7356,25.50519,5.376457,Europe,212.22207642,4168.8962898308,2.31510738713157,0.05090605802252118,
Slovakia,SVK,2002,1754.074,26.593657,5.375206,Europe,254.12765503,4841.70547133673,2.7602629486194594,0.052487218922021454,
Slovakia,SVK,2003,1697.5651,27.36018,5.374381,Europe,344.47335815,6144.11155252555,3.61936726463424,0.05606560935704423,
Slovakia,SVK,2004,1741.9944,26.86491,5.374932,Europe,511.52987671,7850.25534452826,4.506475649134268,0.06516092206689093,
Slovakia,SVK,2005,1769.4879,29.709795,5.376251,Europe,601.31323242,8920.30074386887,5.041176457815207,0.06740952459851722,
Slovakia,SVK,2006,1774.454,30.855715,5.377239,Europe,729.01324463,10211.9089151518,5.754958378831911,0.07138853770506465,
Slovakia,SVK,2007,1791.201,32.386356,5.378381,Europe,1029.30041504,12715.450666748,7.098840759215744,0.08094879544707835,
Slovakia,SVK,2008,1793.3569,34.62105,5.381641,Europe,1251.67724609,15012.3616776634,8.371095389692593,0.08337643822905932,
Slovakia,SVK,2009,1780.3383,33.67581,5.388934,Europe,1320.09301758,13282.1292090697,7.4604524370844025,0.09938865951391096,
Slovakia,SVK,2010,1805.1501,37.117123,5.396428,Europe,1296.54284668,13479.617100083,7.467310945545747,0.09618543591063997,
Slovakia,SVK,2011,1793.0128,37.21693,5.402686,Europe,1352.43835449,14577.7324310261,8.130300258328385,0.0927742610786007,
Slovakia,SVK,2012,1789.0425,37.538563,5.409283,Europe,1319.43835449,14119.20977086,7.892048272112037,0.09344987261348926,
Slovakia,SVK,2013,1771.6141,36.791916,5.414744,Europe,1370.46765137,14882.0585610957,8.400282296858949,0.09208858073926962,
Slovakia,SVK,2014,1759.6132,37.956326,5.419572,Europe,1289.34838867,15227.8366092846,8.654081822803217,0.08467049008681038,
Slovakia,SVK,2015,1754.0863,37.41844,5.424449,Europe,1108.87817383,13194.8270958768,7.522336327395522,0.08403885596776853,
Slovakia,SVK,2016,1740.0107,35.256275,5.431205,Europe,1175.5970459,13276.4374027188,7.630089517678713,0.08854762842170721,
Slovakia,SVK,2017,1713.781,35.165665,5.439418,Europe,1189.07226563,14248.5916056472,8.314126253965473,0.08345191570784655,
Slovakia,SVK,2018,1703.9254,35.154427,5.446746,Europe,1299.91137695,15891.4839562883,9.32639654076892,0.08179924420687104,
Slovakia,SVK,2019,1694.9402,35.82719,5.453932,Europe,1342.0748291,15653.3082241243,9.235315926853525,0.0857374562542405,19.639393
Slovakia,SVK,2019,1694.9402,35.82719,5.453932,Europe,1342.0748291,15653.3082241243,9.235315926853525,0.0857374562542405,
Slovenia,SVN,2000,1710.0728,30.183662,1.984339,Europe,796.64703369,8153.55888836723,4.767960105772825,0.09770543692602562,
Slovenia,SVN,2001,1695.8553,30.578573,1.982489,Europe,826.22576904,8430.81076331205,4.971421066002536,0.09800074894759192,
Slovenia,SVN,2002,1720.4906,30.27885,1.983769,Europe,944.87139893,9454.25085572711,5.495090095654756,0.09994143516486284,
Slovenia,SVN,2003,1723.7886,31.049395,1.989413,Europe,1203.06347656,11914.5819673275,6.911857966416242,0.1009740400342265,
Slovenia,SVN,2004,1736.5251,31.913849,1.996731,Europe,1368.64868164,13735.101934917,7.909532626344991,0.09964605200057954,
Slovenia,SVN,2005,1696.5479,35.70346,2.00478,Europe,1449.18920898,14480.6951771195,8.53538834778523,0.10007732303279329,
Slovenia,SVN,2006,1667.4188,35.830597,2.013577,Europe,1541.66430664,15741.0180550202,9.440350591597145,0.09793930108277368,
Slovenia,SVN,2007,1654.9103,36.134407,2.02323,Europe,1795.95043945,18967.7122549357,11.461474531239368,0.09468461010539977,
Slovenia,SVN,2008,1673.4811,38.628654,2.034037,Europe,2179.45239258,21884.9053071497,13.077473840098762,0.09958701497639026,
Slovenia,SVN,2009,1678.9883,36.110195,2.045578,Europe,2125.05688477,19537.1956644121,11.636290535444529,0.10876980101299231,
Slovenia,SVN,2010,1680.3325,37.615192,2.057294,Europe,2017.14660645,18501.4963593885,11.010616267547347,0.10902613319848631,
Slovenia,SVN,2011,1663.3593,40.164043,2.065457,Europe,2147.80517578,19709.8852328883,11.849445416205807,0.10897096306761493,
Slovenia,SVN,2012,1644.3524,40.54615,2.069365,Europe,1974.85400391,17479.583018897,10.630071156825629,0.11298061296857057,
Slovenia,SVN,2013,1662.2393,40.011208,2.072374,Europe,2055.38134766,18184.3080704985,10.939645134427096,0.11303049528700897,
Slovenia,SVN,2014,1681.75,39.85244,2.074923,Europe,2062.38476563,18948.9366946675,11.267392118131411,0.10883907624275214,
Slovenia,SVN,2015,1687.3127,38.51726,2.080865,Europe,1775.86083984,15900.3275630356,9.423462268159067,0.11168706008097877,
Slovenia,SVN,2016,1652.3846,39.546898,2.09002,Europe,1835.40734863,16741.1120482849,10.131486367208275,0.10963473294583405,
Slovenia,SVN,2017,1621.4988,40.554752,2.098396,Europe,1925.03479004,18495.236351116,11.406259659961512,0.1040827353322167,
Slovenia,SVN,2018,1598.7039,42.5601,2.105931,Europe,2169.57910156,20777.2067747752,12.996282034950438,0.10442111517097676,
Slovenia,SVN,2019,1592.934,42.50005,2.112905,Europe,2219.10058594,20799.5597845233,13.057389561980157,0.10668978617476348,14.870162
Slovenia,SVN,2019,1592.934,42.50005,2.112905,Europe,2219.10058594,20799.5597845233,13.057389561980157,0.10668978617476348,
South Africa,ZAF,2001,2376.3381,14.418629,47.229712,Africa,204.25814819,2328.95699901799,0.9800612964198949,0.08770370095975406,
South Africa,ZAF,2002,2382.7659,14.43183,47.661516,Africa,180.86155701,2226.47131660782,0.9344062363020303,0.08123237683814173,
South Africa,ZAF,2003,2318.6794,15.460175,48.104044,Africa,288.37631226,3414.53644291832,1.4726212010674353,0.08445547941305084,
South Africa,ZAF,2004,2342.2734,16.013725,48.556064,Africa,365.53488159,4396.5593623778,1.8770478981564664,0.0831411227420132,
South Africa,ZAF,2005,2399.4282,16.981928,49.017156,Africa,404.39968872,4929.03810127815,2.0542553018582304,0.08204434220444248,
South Africa,ZAF,2006,2315.748,16.608631,49.491764,Africa,422.18884277,5096.69260788712,2.2008839510547435,0.08283584576332183,
South Africa,ZAF,2007,2322.1228,17.33961,49.996096,Africa,460.02288818,5390.82049804155,2.3215053476248326,0.08533448449027811,
South Africa,ZAF,2008,2284.2344,17.446796,50.565816,Africa,446.90435791,4818.79541180494,2.10958884596298,0.09274192401179497,
South Africa,ZAF,2009,2249.3083,17.575262,51.17078,Africa,492.94265747,5259.49188871031,2.3382707869393937,0.09372438781170463,
South Africa,ZAF,2010,2235.743,18.785038,51.784928,Africa,628.12860107,6522.00225037704,2.9171520386632275,0.09630916656517369,
South Africa,ZAF,2011,2254.5857,18.793608,52.44332,Africa,694.10058594,7006.26141448255,3.1075604775114782,0.09906861090070573,
South Africa,ZAF,2012,2224.1082,19.016754,53.145036,Africa,654.25469971,6591.84594624073,2.9638153153883113,0.09925212225008315,
South Africa,ZAF,2013,2211.9863,18.848959,53.873608,Africa,602.6763916,5977.13723830056,2.702158344425804,0.10083027502499758,
South Africa,ZAF,2014,2209.0916,18.931772,54.729556,Africa,547.83441162,5646.96121828723,2.556236789043618,0.09701402054008841,
South Africa,ZAF,2016,2218.455,17.885271,56.422272,Africa,463.34463501,4681.67795825218,2.11033262259193,0.09896977945552268,
South Africa,ZAF,2017,2197.0332,18.054855,56.641208,Africa,536.77722168,5505.77603642323,2.5060049326624787,0.09749347196997714,
South Africa,ZAF,2018,2191.3633,17.883596,57.339632,Africa,569.27368164,5740.36378256461,2.6195399834270336,0.09917031449628211,
South Africa,ZAF,2019,2191.3633,17.969189,58.08706,Africa,550.48022461,5449.04868623949,2.486602146818599,0.10102317969742691,21.292362
South Africa,ZAF,2019,2191.3633,17.969189,58.08706,Africa,550.48022461,5449.04868623949,2.486602146818599,0.10102317969742691,
South Korea,KOR,2000,2509.3179,21.869509,46.788588,Asia,480.22290039,10066.4200985353,4.011616104334688,0.047705430102194336,
South Korea,KOR,2001,2496.3318,22.238785,47.064784,Asia,515.28967285,9481.99764965363,3.798372335622063,0.054343999217171625,
South Korea,KOR,2002,2461.3691,23.674788,47.320664,Asia,551.84216309,10921.4179578445,4.437131333876135,0.050528435521838964,
South Korea,KOR,2003,2421.4119,25.069714,47.53974,Asia,653.90338135,12133.2449707744,5.010814133181719,0.05389352831209381,
