entity,year,awhpw,pophw,population,continent
Finland,1993,1705.8651,34.485252,5.066609,Europe
Finland,1994,1726.8401,36.920357,5.088491,Europe
Finland,1995,1732.4525,40.329865,5.107942,Europe
Finland,1996,1730.9768,39.653557,5.124717,Europe
Finland,1997,1726.7855,41.89941,5.139944,Europe
Finland,1998,1716.5051,44.723362,5.153548,Europe
Finland,1999,1716.1497,46.023457,5.1655,Europe
Finland,2000,1704.7135,47.46425,5.176208,Europe
Finland,2001,1689.9165,47.483337,5.188007,Europe
Finland,2002,1682.4988,46.907173,5.200588,Europe
Finland,2003,1676.4135,47.85348,5.212991,Europe
Finland,2004,1677.6915,49.805534,5.228143,Europe
Finland,2005,1667.0387,52.73542,5.24607,Europe
Finland,2006,1661.7432,53.03463,5.266249,Europe
Finland,2007,1658.0253,56.579884,5.288694,Europe
Finland,2008,1653.7998,57.646393,5.313358,Europe
Finland,2009,1632.5205,54.963795,5.338813,Europe
Finland,2010,1637.9124,57.055943,5.363279,Europe
Finland,2011,1630.3019,57.478252,5.388173,Europe
Finland,2012,1619.7332,56.84866,5.413865,Europe
Finland,2013,1612.1733,55.0958,5.438873,Europe
Finland,2014,1609.5339,55.271935,5.461436,Europe
Finland,2015,1607.14,56.280693,5.479457,Europe
Finland,2016,1606.3032,57.455666,5.495217,Europe
Finland,2017,1600.3201,58.88464,5.508146,Europe
Finland,2018,1597.7305,58.10097,5.515465,Europe
Finland,2019,1590.6946,58.440796,5.521539,Europe
France,1950,2350.9597,7.0669904,41.842356,Europe
France,1951,2360.5159,7.3708344,42.19666,Europe
France,1952,2338.8276,7.6154313,42.542396,Europe
France,1953,2313.3123,8.0360365,42.8833,Europe
France,1954,2316.4275,8.459862,43.225644,Europe
France,1955,2292.0476,8.945585,43.593852,Europe
France,1956,2236.0613,9.514151,43.959224,Europe
France,1957,2199.6052,10.132573,44.338088,Europe
France,1958,2179.3933,10.56748,44.75436,Europe
France,1959,2179.2483,10.923368,45.201848,Europe
France,1960,2188.477,11.760632,45.659572,Europe
France,1961,2165.1897,12.476836,46.143028,Europe
France,1962,2177.7688,13.259141,46.635188,Europe
France,1963,2159.3423,14.115616,47.121244,Europe
France,1964,2166.1526,14.846327,47.641948,Europe
France,1965,2153.1584,15.589289,48.1688,Europe
France,1966,2144.572,16.37379,48.683088,Europe
France,1967,2110.4717,17.421177,49.181404,Europe
France,1968,2086.6023,18.424807,49.647272,Europe
France,1969,2011.9497,20.164831,50.087056,Europe
France,1970,1992.5079,21.312586,50.523588,Europe
France,1971,1989.7317,22.54977,50.970696,Europe
France,1972,1936.6277,24.26745,51.410364,Europe
France,1973,1920.427,25.896788,51.814076,Europe
France,1974,1888.4678,27.329742,52.163552,Europe
France,1975,1862.6046,27.793558,52.450032,Europe
France,1976,1888.8861,28.47386,52.685272,Europe
France,1977,1850.3282,30.002554,52.92544,Europe
France,1978,1819.0271,31.754593,53.175308,Europe
France,1979,1815.5414,32.94602,53.42878,Europe
France,1980,1806.1338,33.6654,53.713836,Europe
France,1981,1785.5872,33.427803,54.016748,Europe
France,1982,1714.3784,34.671894,54.319652,Europe
France,1983,1696.3026,34.535408,54.592384,Europe
France,1984,1689.6501,34.488884,54.845984,Europe
France,1985,1654.322,34.685844,55.108104,Europe
France,1986,1648.3517,36.508186,55.37164,Europe
France,1987,1659.3856,36.967834,55.641536,Europe
France,1988,1667.4076,38.251118,55.911476,Europe
France,1989,1651.2667,39.538567,56.169944,Europe
France,1990,1644.8507,40.628033,56.412896,Europe
France,1991,1637.7817,40.906864,56.645216,Europe
France,1992,1635.1525,42.00623,56.864048,Europe
France,1993,1626.6859,42.577908,57.053728,Europe
France,1994,1623.2335,43.298325,57.230064,Europe
France,1995,1601.2115,44.417713,57.420356,Europe
France,1996,1597.2815,45.24303,57.62318,Europe
France,1997,1595.6454,47.492073,57.839364,Europe
France,1998,1585.2897,49.58453,58.080344,Europe
France,1999,1578.3046,50.931835,58.352208,Europe
France,2000,1558.3387,53.307465,58.665456,Europe
France,2001,1537.9565,54.71325,59.014776,Europe
France,2002,1503.8867,55.974445,59.372784,Europe
France,2003,1507.2567,54.45298,59.72826,Europe
France,2004,1530.856,54.626713,60.108436,Europe
France,2005,1532.0759,58.805424,60.51008,Europe
France,2006,1515.0112,60.341972,60.919152,Europe
France,2007,1536.8156,61.384407,61.32938,Europe
France,2008,1542.7961,61.362904,61.721004,Europe
France,2009,1531.4512,60.533497,62.0933,Europe
France,2010,1539.8031,62.623447,62.444568,Europe
France,2011,1546.3312,63.61985,62.775272,Europe
France,2012,1540.8806,64.426056,63.071412,Europe
France,2013,1526.242,64.4049,63.33518,Europe
France,2014,1518.1111,64.65075,63.588496,Europe
France,2015,1519.4844,65.6156,63.809768,Europe
France,2016,1522.0693,65.87519,63.98932,Europe
France,2017,1505.3679,68.37434,64.144092,Europe
France,2018,1495.4579,68.86071,64.277812,Europe
France,2019,1504.9124,68.63126,64.39976,Europe
Germany,1950,2428.2795,4.7953887,70.964104,Europe
Germany,1951,2402.437,5.26503,70.82004,Europe
Germany,1952,2376.8696,5.704417,70.808376,Europe
Germany,1953,2351.5745,6.1068497,70.879448,Europe
Germany,1954,2326.5483,6.508941,71.020736,Europe
Germany,1955,2301.7886,7.258235,71.222632,Europe
Germany,1956,2277.2922,7.7465124,71.473272,Europe
Germany,1957,2253.0566,8.123039,71.771632,Europe
Germany,1958,2229.079,8.419739,72.13648,Europe
Germany,1959,2205.3567,9.1394,72.578952,Europe
Germany,1960,2181.8867,9.996917,73.063696,Europe
Germany,1961,2155.2598,10.425338,73.604352,Europe
Germany,1962,2118.1436,10.9673395,74.194424,Europe
Germany,1963,2087.684,11.367186,74.796216,Europe
Germany,1964,2099.1821,12.132016,75.423248,Europe
Germany,1965,2084.961,12.7834835,76.037464,Europe
Germany,1966,2058.6367,13.337516,76.61872,Europe
Germany,1967,2020.9154,13.751142,77.173552,Europe
Germany,1968,2008.4089,14.593636,77.646128,Europe
Germany,1969,1988.6405,15.692115,78.012488,Europe
Germany,1970,1973.209,16.493956,78.294592,Europe
Germany,1971,1941.2367,17.306416,78.511408,Europe
Germany,1972,1916.1227,18.368864,78.64356,Europe
Germany,1973,1885.5624,19.575747,78.667472,Europe
Germany,1974,1852.2788,20.411127,78.620536,Europe
Germany,1975,1812.5404,21.18582,78.513512,Europe
Germany,1976,1824.946,22.1344,78.364216,Europe
Germany,1977,1806.8872,23.124657,78.22128,Europe
Germany,1978,1787.8251,23.992764,78.071552,Europe
Germany,1979,1775.7859,24.956835,77.915728,Europe
Germany,1980,1756.7238,25.373142,77.786696,Europe
Germany,1981,1734.6519,25.213594,77.684488,Europe
Germany,1982,1723.6158,24.999678,77.610424,Europe
Germany,1983,1710.5734,25.374886,77.566064,Europe
Germany,1984,1699.5375,25.644768,77.568576,Europe
Germany,1985,1676.4623,25.79623,77.638808,Europe
Germany,1986,1657.4001,27.840014,77.803352,Europe
Germany,1987,1634.325,29.226923,78.090896,Europe
Germany,1988,1629.3086,30.688011,78.477528,Europe
Germany,1989,1606.2334,32.26974,78.91644,Europe
Germany,1990,1583.1582,35.48058,79.370192,Europe
Germany,1991,1554.0635,39.042515,79.801984,Europe
Germany,1992,1565.0939,40.763165,80.205024,Europe
Germany,1993,1540.1843,42.447567,80.573496,Europe
Germany,1994,1536.577,44.128757,80.88212,Europe
Germany,1995,1530.5715,45.659077,81.123264,Europe
Germany,1996,1516.7512,46.71666,81.300864,Europe
Germany,1997,1507.6761,48.596165,81.436096,Europe
Germany,1998,1504.5591,49.783123,81.524384,Europe
Germany,1999,1491.5133,51.45359,81.556968,Europe
Germany,2000,1465.9377,52.285507,81.55168,Europe
Germany,2001,1458.165,53.48152,81.514568,Europe
Germany,2002,1448.9235,53.929928,81.443424,Europe
Germany,2003,1443.408,56.040497,81.346808,Europe
Germany,2004,1442.5842,57.46974,81.266672,Europe
Germany,2005,1432.4235,60.835007,81.212168,Europe
Germany,2006,1453.1885,60.941315,81.177816,Europe
Germany,2007,1454.0872,63.31257,81.183832,Europe
Germany,2008,1447.3285,64.230896,81.217488,Europe
Germany,2009,1405.0559,61.58084,81.260624,Europe
Germany,2010,1425.7455,63.392994,81.325088,Europe
Germany,2011,1426.8967,65.64055,81.423384,Europe
Germany,2012,1407.982,65.28418,81.545568,Europe
Germany,2013,1396.4581,65.47312,81.680592,Europe
Germany,2014,1400.412,67.03571,81.858824,Europe
Germany,2015,1400.7931,65.975876,82.073232,Europe
Germany,2016,1394.7543,67.61837,82.331432,Europe
Germany,2017,1391.3397,69.84848,82.624368,Europe
Germany,2018,1389.9318,69.22487,82.896696,Europe
Germany,2019,1386.1968,68.8512,83.148144,Europe
Greece,1951,2312.5513,3.6363769,7.766347,Europe
Greece,1952,2302.988,3.5349402,7.863884,Europe
Greece,1953,2293.4646,3.9919205,7.959594,Europe
Greece,1954,2283.9802,4.0549016,8.052769,Europe
Greece,1955,2274.5352,4.315129,8.146025,Europe
Greece,1956,2265.1292,4.681695,8.234417,Europe
Greece,1957,2255.762,5.0393863,8.313968,Europe
Greece,1958,2246.4338,5.270527,8.385152,Europe
Greece,1959,2237.144,5.4889517,8.447074,Europe
Greece,1960,2227.8926,5.5945997,8.495419,Europe
Greece,1961,2217.9907,6.369367,8.526467,Europe
Greece,1962,2208.1328,6.3553023,8.540807,Europe
Greece,1963,2198.3188,7.309627,8.541794,Europe
Greece,1964,2188.5483,7.975922,8.53489,Europe
Greece,1965,2178.8215,8.941835,8.526265,Europe
Greece,1966,2169.1377,9.773971,8.520636,Europe
Greece,1967,2159.4968,10.441654,8.518064,Europe
Greece,1968,2149.8992,11.31966,8.518841,Europe
Greece,1969,2140.3438,12.700157,8.526141,Europe
Greece,1970,2098.6428,14.167641,8.544874,Europe
Greece,1971,2099.6047,15.202813,8.57611,Europe
Greece,1972,2101.0935,16.628654,8.616664,Europe
Greece,1973,2102.546,17.610304,8.66639,Europe
Greece,1974,2103.9597,16.418835,8.729703,Europe
Greece,1975,2105.3333,17.327635,8.805416,Europe
Greece,1976,2106.6653,18.233162,8.890429,Europe
Greece,1977,2107.9543,18.446585,8.983231,Europe
Greece,1978,2109.6099,19.632868,9.084305,Europe
Greece,1979,2111.0493,19.80273,9.194179,Europe
Greece,1980,2111.6992,19.850082,9.307159,Europe
Greece,1981,2111.784,18.889305,9.418999,Europe
Greece,1982,2111.3945,18.45468,9.528819,Europe
Greece,1983,2108.8662,18.135271,9.636354,Europe
Greece,1984,2108.4956,18.596132,9.740384,Europe
Greece,1985,2107.4692,18.799734,9.840144,Europe
Greece,1986,2107.8125,19.476492,9.936729,Europe
Greece,1987,2110.0713,19.275963,10.029145,Europe
Greece,1988,2107.255,20.28786,10.120189,Europe
Greece,1989,2109.304,21.167871,10.211975,Europe
Greece,1990,2111.6228,21.163189,10.302255,Europe
Greece,1991,2112.8909,22.957603,10.391552,Europe
Greece,1992,2112.869,22.959055,10.478389,Europe
Greece,1993,2112.1438,23.204052,10.563442,Europe
Greece,1994,2110.1987,23.899431,10.64742,Europe
Greece,1995,2110.7063,24.422226,10.727928,Europe
Greece,1996,2109.4004,25.27915,10.803809,Europe
Greece,1997,2107.9448,27.682163,10.875274,Europe
Greece,1998,2108.4343,28.066174,10.939474,Europe
Greece,1999,2104.8523,28.65987,10.993861,Europe
Greece,2000,2107.6384,29.945686,11.038112,Europe
Greece,2001,2101.1304,31.08533,11.072182,Europe
Greece,2002,2093.215,31.685326,11.09662,Europe
Greece,2003,2091.4788,31.434181,11.110488,Europe
Greece,2004,2082.5518,32.293423,11.115089,Europe
Greece,2005,2136.239,31.981937,11.11345,Europe
Greece,2006,2125.3364,34.261112,11.106097,Europe
Greece,2007,2110.9885,34.34362,11.091491,Europe
Greece,2008,2106.26,35.341404,11.073621,Europe
Greece,2009,2081.2117,35.15161,11.055503,Europe
Greece,2010,2019.5708,34.640182,11.033784,Europe
Greece,2011,2037.7003,33.544884,11.00473,Europe
Greece,2012,2055.374,33.95745,10.963633,Europe
Greece,2013,2059.22,34.727486,10.914501,Europe
Greece,2014,2020.8816,34.524815,10.862972,Europe
Greece,2015,2031.1404,34.289143,10.806644,Europe
Greece,2016,2030.0905,33.34414,10.749742,Europe
Greece,2017,2045.2413,33.359955,10.69223,Europe
Greece,2018,2044.431,32.902008,10.633275,Europe
Greece,2019,2036.4635,33.032787,10.574026,Europe
Hong Kong,1960,2723.5908,5.949894,3.114676,Asia
Hong Kong,1961,2703.403,6.0440574,3.231766,Asia
Hong Kong,1962,2683.365,6.3918276,3.331193,Asia
Hong Kong,1963,2663.4753,6.9649568,3.424355,Asia
Hong Kong,1964,2643.733,7.40678,3.514767,Asia
Hong Kong,1965,2624.1372,8.207192,3.602032,Asia
Hong Kong,1966,2604.6865,8.504254,3.684669,Asia
Hong Kong,1967,2585.38,8.559179,3.762176,Asia
Hong Kong,1968,2566.2166,8.833507,3.834048,Asia
Hong Kong,1969,2547.1953,9.653987,3.898385,Asia
Hong Kong,1970,2528.315,10.348625,3.955076,Asia
Hong Kong,1971,2527.0505,10.910025,4.028605,Asia
Hong Kong,1972,2525.4067,11.650976,4.128332,Asia
Hong Kong,1973,2523.8271,12.742074,4.234756,Asia
Hong Kong,1974,2522.549,12.584008,4.342778,Asia
Hong Kong,1975,2521.6772,12.200911,4.451227,Asia
Hong Kong,1976,2518.0522,13.432411,4.558871,Asia
Hong Kong,1977,2507.4993,14.324502,4.664905,Asia
Hong Kong,1978,2497.362,15.028026,4.768799,Asia
Hong Kong,1979,2488.411,16.468327,4.872751,Asia
Hong Kong,1980,2477.289,16.987736,4.978551,Asia
Hong Kong,1981,2466.1562,17.027994,5.077744,Asia
Hong Kong,1982,2441.66,17.553545,5.16691,Asia
Hong Kong,1983,2410.825,18.555834,5.252129,Asia
Hong Kong,1984,2381.8462,19.755888,5.333577,Asia
Hong Kong,1985,2356.0828,19.121313,5.411686,Asia
Hong Kong,1986,2360.2485,21.130342,5.492797,Asia
Hong Kong,1987,2324.3064,24.433487,5.578536,Asia
Hong Kong,1988,2372.4387,24.47147,5.665618,Asia
Hong Kong,1989,2314.0312,26.892668,5.752711,Asia
Hong Kong,1990,2278.5217,30.08892,5.838573,Asia
Hong Kong,1991,2309.9045,31.044765,5.923453,Asia
Hong Kong,1992,2224.1714,35.249393,6.00769,Asia
Hong Kong,1993,2287.9592,36.32831,6.089809,Asia
Hong Kong,1994,2291.9285,36.923283,6.168709,Asia
Hong Kong,1995,2254.8499,38.503506,6.243859,Asia
Hong Kong,1996,2304.2678,38.27425,6.333446,Asia
Hong Kong,1997,2257.8132,38.6659,6.441245,Asia
Hong Kong,1998,2259.1526,36.353676,6.546051,Asia
Hong Kong,1999,2301.9258,36.439953,6.641959,Asia
Hong Kong,2000,2330.667,39.117367,6.731195,Asia
Hong Kong,2001,2326.358,40.923954,6.801538,Asia
Hong Kong,2002,2343.431,42.99499,6.848847,Asia
Hong Kong,2003,2330.8987,44.95894,6.886463,Asia
Hong Kong,2004,2354.375,50.00593,6.915997,Asia
Hong Kong,2005,2346.386,52.222424,6.936872,Asia
Hong Kong,2006,2315.4949,48.138252,6.9606,Asia
Hong Kong,2007,2327.78,49.574165,7.001452,Asia
Hong Kong,2008,2277.0227,48.996628,7.050673,Asia
Hong Kong,2009,2251.9988,44.87837,7.0946,Asia
Hong Kong,2010,2302.08,47.956963,7.132437,Asia
Hong Kong,2011,2256.8945,51.55522,7.17537,Asia
Hong Kong,2012,2233.4592,53.542377,7.234062,Asia
Hong Kong,2013,2225.5356,58.722065,7.29682,Asia
Hong Kong,2014,2175.4304,52.201286,7.35218,Asia
Hong Kong,2015,2185.5137,44.90758,7.399845,Asia
Hong Kong,2016,2176.568,44.55309,7.435925,Asia
Hong Kong,2017,2147.5745,44.372982,7.461508,Asia
Hong Kong,2018,2147.5745,49.2496,7.481563,Asia
Hong Kong,2019,2147.5745,49.118412,7.496121,Asia
Hungary,1980,2130.5764,10.902857,10.698682,Europe
Hungary,1981,2129.6052,11.121633,10.680617,Europe
Hungary,1982,2039.2937,11.780672,10.655628,Europe
Hungary,1983,2019.8718,11.836755,10.620933,Europe
Hungary,1984,1949.9531,12.418221,10.58091,Europe
Hungary,1985,1923.7336,12.585481,10.542756,Europe
Hungary,1986,1914.9939,13.288739,10.505773,Europe
Hungary,1987,1957.7219,13.991702,10.469197,Europe
Hungary,1988,1951.8954,14.084562,10.434269,Europe
Hungary,1989,1927.618,14.736718,10.397176,Europe
Hungary,1990,1888.7743,15.225895,10.375989,Europe
Hungary,1991,1857.6993,14.861748,10.37475,Europe
Hungary,1992,1815.9424,16.638283,10.370067,Europe
Hungary,1993,1815.9424,18.909113,10.357423,Europe
Hungary,1994,1943.1555,19.135939,10.342435,Europe
Hungary,1995,1948.011,19.703987,10.327171,Europe
Hungary,1996,1945.9785,20.291533,10.308272,Europe
Hungary,1997,1954.3046,19.881853,10.286223,Europe
Hungary,1998,1945.0614,19.863832,10.260965,Europe
Hungary,1999,1952.4032,19.768736,10.230263,Europe
Hungary,2000,1932.4021,21.24833,10.202054,Europe
Hungary,2001,1897.765,22.846094,10.177955,Europe
Hungary,2002,1883.6323,24.288334,10.148404,Europe
Hungary,2003,1856.2875,25.020475,10.11806,Europe
Hungary,2004,1858.6111,24.977934,10.094499,Europe
Hungary,2005,1834.0532,28.270016,10.073533,Europe
Hungary,2006,1813.8796,28.380608,10.057063,Europe
Hungary,2007,1787.781,29.219303,10.041171,Europe
Hungary,2008,1791.238,32.15439,10.023508,Europe
Hungary,2009,1758.2225,32.217777,10.008581,Europe
Hungary,2010,1766.3568,34.13525,9.986832,Europe
Hungary,2011,1753.6707,35.106853,9.953247,Europe
Hungary,2012,1738.2518,34.620945,9.922133,Europe
Hungary,2013,1733.6252,34.357777,9.894637,Europe
Hungary,2014,1748.5514,33.291115,9.867906,Europe
Hungary,2015,1745.948,33.037334,9.84425,Europe
Hungary,2016,1760.155,31.614153,9.815106,Europe
Hungary,2017,1747.3541,33.0558,9.78894,Europe
Hungary,2018,1728.8778,33.815914,9.776361,Europe
Hungary,2019,1725.2279,34.83344,9.771799,Europe
Iceland,1964,2115.84,18.141075,0.189102,Europe
Iceland,1965,2092.803,19.184896,0.192322,Europe
Iceland,1966,2080.6277,20.136305,0.19554,Europe
Iceland,1967,2045.2112,19.872221,0.198733,Europe
Iceland,1968,1998.6008,18.565561,0.201483,Europe
Iceland,1969,1970.4004,19.609669,0.203348,Europe
Iceland,1970,1953.1528,20.465137,0.204483,Europe
Iceland,1971,1915.1821,23.76881,0.206184,Europe
Iceland,1972,1882.5275,23.276733,0.209199,Europe
Iceland,1973,1865.3461,25.553173,0.212377,Europe
Iceland,1974,1840.9304,26.895184,0.215291,Europe
Iceland,1975,1816.4849,26.904255,0.21808,Europe
Iceland,1976,1789.3252,26.417429,0.220256,Europe
Iceland,1977,1747.7571,30.380062,0.221898,Europe
Iceland,1978,1709.6963,31.592281,0.223646,Europe
Iceland,1979,1696.981,33.072083,0.225864,Europe
Iceland,1980,1687.0228,34.25886,0.228276,Europe
Iceland,1981,1680.6754,34.399452,0.230891,Europe
Iceland,1982,1683.3799,34.675175,0.234003,Europe
Iceland,1983,1683.3934,31.150745,0.237139,Europe
Iceland,1984,1681.5781,33.781956,0.23968,Europe
Iceland,1985,1680.6815,32.1699,0.241589,Europe
Iceland,1986,1673.4517,33.979893,0.243367,Europe
Iceland,1987,1671.6102,36.013073,0.246041,Europe
Iceland,1988,1678.8577,38.36516,0.24992,Europe
Iceland,1989,1674.3617,37.30818,0.253054,Europe
Iceland,1990,1664.4016,37.674282,0.255026,Europe
Iceland,1991,1667.9596,38.367603,0.257995,Europe
Iceland,1992,1667.9596,36.88827,0.261275,Europe
Iceland,1993,1682.919,37.167595,0.263942,Europe
Iceland,1994,1654.6625,38.65729,0.26623,Europe
Iceland,1995,1641.3654,37.698425,0.267689,Europe
Iceland,1996,1658.8179,38.019096,0.26914,Europe
Iceland,1997,1683.75,41.168324,0.271363,Europe
Iceland,1998,1664.6354,41.894547,0.274292,Europe
Iceland,1999,1644.6896,43.916428,0.277634,Europe
Iceland,2000,1695.385,41.566692,0.281469,Europe
Iceland,2001,1706.1888,42.906994,0.285245,Europe
Iceland,2002,1672.115,44.33425,0.287799,Europe
Iceland,2003,1638.8722,45.291386,0.289806,Europe
Iceland,2004,1645.5208,47.687218,0.292364,Europe
Iceland,2005,1637.21,50.887196,0.297037,Europe
Iceland,2006,1627.2372,47.754246,0.304086,Europe
Iceland,2007,1605.6293,49.233704,0.311859,Europe
Iceland,2008,1607.2914,62.21874,0.317722,Europe
Iceland,2009,1512.2565,60.839947,0.318809,Europe
Iceland,2010,1503.0515,56.17161,0.318346,Europe
Iceland,2011,1511.8303,56.308052,0.319308,Europe
Iceland,2012,1497.8882,57.967678,0.320988,Europe
Iceland,2013,1499.7734,56.47683,0.324036,Europe
Iceland,2014,1488.4912,56.82377,0.32765,Europe
Iceland,2015,1486.4058,58.148865,0.331068,Europe
Iceland,2016,1473.9927,58.311256,0.335677,Europe
Iceland,2017,1464.4535,59.125015,0.343641,Europe
Iceland,2018,1449.3953,60.209545,0.352951,Europe
Iceland,2019,1454.4949,64.24422,0.360787,Europe
India,1970,2077.3308,1.9620081,557.501312,Asia
India,1971,2077.0852,1.9834533,569.999168,Asia
India,1972,2076.5603,1.9902271,582.837952,Asia
India,1973,2074.829,2.048084,596.107456,Asia
India,1974,2072.3657,1.9792039,609.72192,Asia
India,1975,2069.9565,2.1095817,623.524224,Asia
India,1976,2067.16,2.0281641,637.451456,Asia
India,1977,2065.3796,1.9587873,651.685632,Asia
India,1978,2064.4177,1.8642068,666.267776,Asia
India,1979,2064.2246,1.6844178,681.248384,Asia
India,1980,2064.0278,1.67654,696.828352,Asia
India,1981,2063.623,1.6167982,712.869312,Asia
India,1982,2064.153,1.5362915,729.169472,Asia
India,1983,2065.1204,1.5375211,745.82656,Asia
India,1984,2066.7083,1.4994639,762.895168,Asia
India,1985,2068.6077,1.4836581,780.242112,Asia
India,1986,2070.578,1.5037689,797.878976,Asia
India,1987,2072.2705,1.5401372,815.71616,Asia
India,1988,2075.0774,1.6158221,833.729664,Asia
India,1989,2078.132,1.682339,852.012672,Asia
India,1990,2078.4795,1.7396741,870.45216,Asia
India,1991,2079.3042,1.7505404,888.94176,Asia
India,1992,2076.9104,1.8028334,907.57408,Asia
India,1993,2075.8694,1.8518116,926.351296,Asia
India,1994,2075.6873,1.9338377,945.261952,Asia
India,1995,2077.0972,2.0703006,964.279104,Asia
India,1996,2079.8303,2.2112768,983.281216,Asia
India,1997,2079.3826,2.286061,1002.335232,Asia
India,1998,2080.7412,2.450466,1021.43456,Asia
India,1999,2082.6938,2.5882545,1040.500032,Asia
India,2000,2086.6284,2.6448793,1059.633664,Asia
India,2001,2086.7727,2.7175374,1078.97088,Asia
India,2002,2088.8936,2.7897158,1098.313088,Asia
India,2003,2091.9958,2.9582071,1117.415168,Asia
India,2004,2095.7783,3.1424246,1136.264576,Asia
India,2005,2096.916,3.5561693,1154.63872,Asia
India,2006,2097.0964,3.982323,1172.37376,Asia
India,2007,2098.1213,4.450151,1189.691776,Asia
India,2008,2099.633,4.6965976,1206.734848,Asia
India,2009,2103.5361,4.9839163,1223.640192,Asia
India,2010,2110.3926,5.6992044,1240.613632,Asia
India,2011,2113.6245,6.130244,1257.621248,Asia
India,2012,2115.7139,6.6602244,1274.487168,Asia
India,2013,2117.1133,6.5481606,1291.132032,Asia
India,2014,2118.5447,6.832327,1307.246464,Asia
India,2015,2118.8215,7.217728,1322.86656,Asia
India,2016,2121.2432,7.6099877,1338.636288,Asia
India,2017,2122.9407,8.009788,1354.195712,Asia
India,2018,2122.9407,8.536673,1369.003264,Asia
India,2019,2122.9407,8.680879,1383.112064,Asia
Indonesia,1970,1893.4952,2.3521268,115.228392,Asia
Indonesia,1971,1892.7327,2.4697526,118.347136,Asia
Indonesia,1972,1918.5746,2.6786692,121.504136,Asia
Indonesia,1973,1925.8982,2.8452399,124.709056,Asia
Indonesia,1974,1920.833,3.0196362,127.945192,Asia
Indonesia,1975,1900.5018,3.1843622,131.213216,Asia
Indonesia,1976,1862.275,3.4578304,134.521024,Asia
Indonesia,1977,1877.682,3.669632,137.861536,Asia
Indonesia,1978,1981.1886,3.6136928,141.25096,Asia
Indonesia,1979,1992.0203,3.7664351,144.693088,Asia
Indonesia,1980,2005.733,3.906127,148.177104,Asia
Indonesia,1981,2035.1864,3.9127767,151.686336,Asia
Indonesia,1982,2013.3235,3.9213433,155.228656,Asia
Indonesia,1983,2050.5957,3.9616506,158.790608,Asia
Indonesia,1984,2056.1162,3.962322,162.331968,Asia
Indonesia,1985,2029.4622,3.8789003,165.791696,Asia
Indonesia,1986,1887.7104,4.07864,169.13528,Asia
Indonesia,1987,1889.9427,4.053773,172.421392,Asia
Indonesia,1988,1886.1467,3.9568906,175.69464,Asia
Indonesia,1989,1891.3356,4.0882397,178.949168,Asia
Indonesia,1990,1909.3021,4.448761,182.159888,Asia
Indonesia,1991,1928.3624,4.7533717,185.361232,Asia
Indonesia,1992,1895.6202,5.0228434,188.558416,Asia
Indonesia,1993,1897.3348,5.3013487,191.73728,Asia
Indonesia,1994,1929.5098,5.382208,194.928544,Asia
Indonesia,1995,1927.9639,5.7512407,198.14016,Asia
Indonesia,1996,1917.2216,6.1446958,201.373792,Asia
Indonesia,1997,1923.3959,6.1283298,204.628016,Asia
Indonesia,1998,1956.473,4.7448893,207.855488,Asia
Indonesia,1999,1971.893,4.656925,210.996912,Asia
Indonesia,2000,1979.1157,4.382114,214.072416,Asia
Indonesia,2001,2021.0006,4.385334,217.112432,Asia
Indonesia,2002,1993.8693,4.4666085,220.115088,Asia
Indonesia,2003,2020.7998,4.4112577,223.080128,Asia
Indonesia,2004,2046.9236,4.7213187,225.938592,Asia
Indonesia,2005,2024.379,5.1756444,228.805152,Asia
Indonesia,2006,2039.5248,5.662398,231.797424,Asia
Indonesia,2007,2078.1553,6.0105486,234.858288,Asia
Indonesia,2008,2055.938,7.06172,237.936544,Asia
Indonesia,2009,2075.396,7.597824,240.981296,Asia
Indonesia,2010,2066.0007,8.849966,244.016176,Asia
Indonesia,2011,2034.8198,10.731469,247.099696,Asia
Indonesia,2012,2037.8956,11.094654,250.222688,Asia
Indonesia,2013,2034.9995,11.260451,253.27592,Asia
Indonesia,2014,2017.9722,11.359391,256.22976,Asia
Indonesia,2015,2024.287,11.100419,259.091968,Asia
Indonesia,2016,2014.539,11.205149,261.850176,Asia
Indonesia,2017,2019.9233,11.354788,264.498848,Asia
Indonesia,2018,2019.9233,11.730033,267.066848,Asia
Indonesia,2019,2019.9233,11.843272,269.58288,Asia
Ireland,1950,2419.4111,5.2342935,2.906608,Europe
Ireland,1951,2407.575,5.378119,2.924713,Europe
Ireland,1952,2395.7969,5.675927,2.929379,Europe
Ireland,1953,2384.0762,5.894644,2.917036,Europe
Ireland,1954,2372.413,6.0741744,2.902783,Europe
Ireland,1955,2360.807,6.350703,2.886375,Europe
Ireland,1956,2349.2573,6.411081,2.869658,Europe
Ireland,1957,2337.7644,6.654661,2.854321,Europe
Ireland,1958,2326.328,6.6692576,2.838765,Europe
Ireland,1959,2314.947,7.029379,2.823474,Europe
Ireland,1960,2303.622,7.4512405,2.811075,Europe
Ireland,1961,2306.6157,7.8206625,2.807012,Europe
Ireland,1962,2309.6133,7.9306865,2.813072,Europe
Ireland,1963,2312.615,8.240917,2.824097,Europe
Ireland,1964,2315.6204,8.439605,2.837439,Europe
Ireland,1965,2318.6296,8.567076,2.852404,Europe
Ireland,1966,2321.6428,8.7227335,2.867008,Europe
Ireland,1967,2324.6602,9.282924,2.882744,Europe
Ireland,1968,2327.6812,9.957421,2.899653,Europe
